OliveBridget,RT @OireachtasNews: Shane Ross TD Ind is now making his statement on #Budget16 watch it live here http://t.co/j0rOhc1EyN,
DowningHelen,RT @MBATosser: @FineGael and @labour leaving the Dail as opposition reacts to #budget16 is all you need to know about the sneering scumbags…,
MichaelMoriarty,RT @ocallaghan_colm: Speech over! check out @pwcireland to see what #budget16 means for you & your business,
AndrewRalph7,RT @DCUfmNews: Noonan: Excise on 20 pack cigarettes to increase by 50 cents incl. VAT to take effect by midnight tonight #budget16,
jesuisliberal,RT @Eric_Vetter: 3 milliards d'euros d'économies non documentés dans le #budget16. La farce continue. La faillite en vue. http://t.co/oeVFk…,
FraffieB,RT @sburx: #budget16 claims €900M xtra 4 health totally disingenuous at its best its €100m more not enough to provide same level of serv…,
OSEoghan,RT @graapples: Micro-brewers good mirco-cidermakers bad. Farmers good but not apple growers. Not all entrepreneurs equal #Budget16 http:/…,
Ulysiusr,For Feck's sake  went out this morning and bought a crate of #jacobscreek shiraz and filled car up with #diesel #justincase #budget16,
GaillimhJoe,Im not having free GP care for under 11s & the €3 increase in old age pension. Money gone where its needed elsewhere #rtenews #budget16,
sean_ocathain,RT @TedLeddy: According to Pearse Doherty it's "disgusting" to give people earning 60k a tax cut #drivetime #budget16,
AndrewRalph7,RT @DCUfmNews: Noonan: USC entry threshold for USC increases from €12'012 to 13'000 #budget16,
R474705K,RT @LadyAodh: Afrika för afrikaner. Asien för asiater. Vita länder för ALLA - Det är Folkmord! #sverigetillsammans #svpol #budget16 http://…,
WeatherRTE,Extended coverage of #Budget16 means that Evelyn Cusack will have your evening weather update at the later than usual time of 7.24,
bigjoe_dub,Did I see somewhere of a 12c charge on ATM withdrawals? #budget16,
LimerickFG,RT @FineGael: ICYMI: €550 Earned Income Tax Credit for those with earned income who do not have access to the PAYE credit #Budget16 http://…,
AndrewRalph7,RT @DCUfmNews: Noonan: USC 1.5 rate reduced to 1 3.5 rate reduced to 3 per cent 7 per cent reduced to 5.5 #budget16,
toni0665,RT @jimboireland: Realistically speaking we got a fraction back what the government has took from us over the year's. #budget16. Don't be f…,
sean_ocathain,RT @labour: Shane Ross and his motley crew haven't published any policies and published no pre-budget submission. #budget16,
c_oreilly,RT @suzybie: Anything in #Budget16 for those with disabilities in institutions who need and want new homes? @alankellylabour @campaignforle…,
LimerickFG,RT @FineGael: Noonan: The maximum rate of commercial motor tax will be €900 per annum down from €5195. #Budget16,
QueenELVIS,RT @LivingWageIRE: Also nothing in #budget16 for young people. No rent controls no #LivingWage. Message clear - Keep emigrating - Keep une…,
padraichalpin,RT @obraonain: Number of protesters now outside Leinster House gates after #budget16 : 0 http://t.co/RrcuzpzKuK,
AndrewRalph7,RT @DCUfmNews: Noonan: Home carer tax credit increase of €190 bringing it to €1000 per year #budget16,
LimerickFG,RT @FineGael: Noonan: To keep Ireland competitive & to help businesses I have decided to significantly reduce the commercial motor tax rat…,
Pillar_Citizen,RT @PaulFedayn: Bit confused. Which corporation tax rate will the big Co.'s be evading now is it 2% 6.5% or 12%? #budget16,
gercollins17,RT @AndrewSB49: After copious use of my calculator I can confirm that Michael Noonan & Brendan Howlin are much better off after #budget16,
ProperPrin,Nice of the government to give me back the €15 they took off me in a previous budget. #budget16 #ChildAllowance,
DCUfmNews,.@lisao_donnell @AlsoKevinKelly are our anchors for this years #budget16 special broadcast on @DCUfmNews http://t.co/4vttEQ6i3u,
Cllrfrankiedaly,RT @SeamusMRyan: Great to see the future of the Garda College secured under this Government & the fresh intake of 600 more recruits in 2016…,
AndrewRalph7,RT @DCUfmNews: Noonan: Re evaluation of local property tax to be postponed from 2016 to 2019. #budget16,
evryan,don't think i've ever been so disgusted by a budget #budget16,
beingdealtwit,RT @Metalmoccha: Ireland is probably the one country in the EU where budgets are essentially used as bribes. It beggars belief..... #budget…,
LUCCKETI,RT @drivetimerte: 'What the Government is trying to do is hollow out the taxation code' @PearseDoherty #budget16,
WWinters_,Sinn Féin welcome the 50cent increase on a packet of cigarettes. Fundraising division say it's a positive development. #BUDGET16 #Contraband,
AndrewRalph7,RT @DCUfmNews: Noonan: Pension levy no longer needed to fund 9 per cent VAT will end this year. #budget16,
SeamusMRyan,RT @labour: Shane Ross and his motley crew haven't published any policies and published no pre-budget submission. #budget16,
RunFlo,RT @ocallaghan_colm: Speech over! check out @pwcireland to see what #budget16 means for you & your business,
tvcritics,RT @IrelandUncut: "These measures mean an extra week's pay for all employees" Michael Noonan  #Budget16 #GE16 #RTEpt #BetterWithSF @rte htt…,
williamspat929,RT @garvangrant: BREAKING: Millions of Irish people fall into deep coma as Minister for Finance Michael Noonan reads out #Budget2016. #budg…,
AndrewRalph7,RT @DCUfmNews: Noonan: Bank levy extended to 2021 subject to a review bringing additional €750 million to exchequer #budget16,
LimerickFG,RT @FineGael: Noonan: …and the stamp duty exemption for young trained farmers will be extended for a further three years to the end of 2018…,
MichelleMcLoug5,RT @KehlanK: QUICK LOOK: Points of note for SMEs from #budget16 http://t.co/KNMmV9h8b6 #Budget2016 http://t.co/IZVVEQLhUz,
obraonain,Number of protesters now outside Leinster House gates after #budget16 : 0 http://t.co/RrcuzpzKuK,
AndrewRalph7,RT @DCUfmNews: Noonan: Capital Gains Tax reduced to 20 percent #budget16,
getyourmeasure,RT @TheGregMurphy: I like how #budget16 case studies include same-sex couples! Fair play to Claire and Michelle for making a go of it! http…,
AndrewRalph7,RT @DCUfmNews: Noonan: 9 per cent VAT rate in hospitality sector to remain #budget16,
LimerickFG,RT @FineGael: Noonan: General stock relief the stock relief for young trained farmers the stock relief for registered farm partnership...…,
chezmik,RT @LivingWageIRE: #Ireland cost of living 5th highest in #EU prices 20% above EU norm. Remember that when your pension is increased by €3…,
NascIreland,@drivetimerte @boucherhayes the "migrant" interest group i.e. over 4000 people in Direct Provision were once again forgotten #budget16,
donalscannell,RT @DustinOfficial: Jaysus! you'd swear there's an Election coming up soon.  #budget16 #michaelnoonan,
RunFlo,RT @kathrynbrady17: Old age pension to increase by €3per week - good news for the retired #budget16 @pwcireland,
damienbrown84,RT @AndrewSB49: €3 a week extra for elderlyan extra €9 a week for those on modest incomes (€25k) and  €1420 extra a week for a banker. #b…,
AndrewRalph7,RT @DCUfmNews: Noonan: First OECD compliant Knowledge Box in the world to be introduced #budget16,
derek_cregan,RT @ghook: Santa Noonan has been kind #budget16,
iamaboutyoucom,Thanks for this amazing and sobering #graphic #budget16 #stewardship  https://t.co/6GJpJRc9H4,
LimerickFG,RT @FineGael: Noonan: Reduced CGT of 20% will apply to disposal in whole or part of a business up to an overall limit of €1m chargeable gai…,
AndrewRalph7,RT @DCUfmNews: Noonan: NAMA to deliver 20'000 residential houses by 2020 #budget16,
Irelandtoday_,RT @VoteLeftIreland: "Our corporation tax system is transparent" Noonan has officially joined Denis O'Brien is his parallel universe  #budg…,
jasonplbyrne,Given the wealthy another bakery and letting the rest of us fighting for the crumbs. Cutting corporation tax in half. #budget16,
Bankofisland,Enda making shapes at Mary Lou during her speech ! #budget16 #vinb #cblive http://t.co/f4nlHsB25s,
AndrewRalph7,RT @DCUfmNews: 90 per cent of said homes will be in greater Dublin area #budget16,
GavinDuffy,RT @ghook: Getting political reaction to #budget16 now on @NewstalkFM from @MaryLouMcDonald,
LimerickFG,RT @FineGael: MN: I will not be making any changes to the 9% VAT rate in the Tourism sector in this Budget. #Budget16 #RuralChampions,
todayfm,Coming up @FERGDARCY from 7. Win tickets to see Janet Jackson and he seriously tackles #budget16...very seriously! http://t.co/pnK0eXXPab,
kags,RT @WhispersNewsLTD: BUDGET 2016 PICS: Michael Noonan Leaving Leinster House In New Minister Lamborghini #budget16 http://t.co/88U66nv0LB,
pat_conboy,Coming home from work and calculating on Excel how #budget16 affects you. Adult life can be brutal. I can't wait to spend my token €7 a week,
aoifew158365,RT @CormacComedy: People who go jogging before 6am. #ThingsIdTax #budget16,
2bscene,Don't be fooled... #budget16,
gordon_mrm,Frank Daly of #NAMA briefing media after #budget16 http://t.co/RrmOgmS42t,
BenyDorm,RT @garvangrant: BREAKING: Millions of Irish people fall into deep coma as Minister for Finance Michael Noonan reads out #Budget2016. #budg…,
sean_ocathain,RT @AndrewRalph7: Progressive and prudential budget that reflects and recognises the recent successes and the previous sacrifices. #budget16,
AnneRenua,RT @NWCI: Cost of childcare is still extremely prohibitive for women says our women in leadership officer @louiseglennon on @rtenews #budge…,
LimerickFG,RT @FineGael: ICYMI: Entry to USC will increase from €12012 to €13000. FACT: 700000 people no longer paying the USC. #Budget16 http://t.…,
RuthHelenaC,Did I miss anything significant today? Just home from college #budget16,
Oliver_McB,5% stamp duty on Debit and ATM cards to go & replaced with a 12% per ATM transaction fee. #budget16. Robbing people at source now?,
KateMContreras,RT @LaobhaoiseNihE: The more incentives for SME's the better. New enterprise & jobs is the only way Rural Ireland will start to prosper. #b…,
Longuevillecork,RT @graapples: Micro-brewers good mirco-cidermakers bad. Farmers good but not apple growers. Not all entrepreneurs equal #Budget16 http:/…,
cheesesrus,RT @paulmurphyAAA: Inspired and utterly unpredictable humdinger coming up at end. Oh you very smart and funny Labour ppl. #budget16 http://…,
LUCCKETI,RT @AndrewSB49: €3 a week extra for elderlyan extra €9 a week for those on modest incomes (€25k) and  €1420 extra a week for a banker. #b…,
BordGaisEnergy,Here are our #HelpfulHighlights for your family #Budget16 https://t.co/MJvRHdblCR,
BredaMac12,#JoanBurton f**ked Labour going against November election esp when it dawns on ppl how well the well off did #budget16...FG will be fine,
SpNeedsParents,Expansion of Child Speech & Language Therapy within primary care in #Budget16  ·    Funding will be allocated to... http://t.co/t4zJ6RPBE3,
PaulAnthonyWard,RT @sineadredmond: If I see the extension of the ECCE scheme reported as "free childcare" from 3-5.5 yrs one more time I will be done for m…,
evmcclaff,Budget day for journos is like Christmas Eve for elves #bizaaay #budget16,
ProperPrin,RT @Emma_SBP_money: Child benefit to increase to €140 per child per month (€5 increase); from Sept '16 statutory paternity leave #budget16,
LaursBRyan,RT @DustinOfficial: Jaysus! you'd swear there's an Election coming up soon.  #budget16 #michaelnoonan,
JoeTalksBack,#budget16 @rtenews say: Ppl on €35k are the Av Ind Wage Really. Where did this New Average Wage come from.,
rochagal,RT @PMVTrust: Our statement on Budget 2016 - Government has failed to grasp nature of homeless emergency. http://t.co/DAICFN1kIT #budget16 …,
MacdonaghRoisin,RT @MaureenOSTD: It's a numbers game with fiddling with percentages to benefit those who are already better off #inequality at its highest …,
angiepstevens,RT @drivetimerte: From Jan 1st 2016 the new statutory minimum wage has been increased from €8.65 to €9.15 per hour #budget16 http://t.co/7…,
lolatheminxx,You've got to do the best with what you have. So while I am far from a supporter of FB/Lab it was a step in the right direction. #budget16,
LimerickFG,RT @FineGael: Noonan: I have decided to increase the CAT tax-free threshold between parents and their children from €225000 to €280000.…,
niallerkav,RT @labour: Shane Ross and his motley crew haven't published any policies and published no pre-budget submission. #budget16,
JessDunne91,That Ceann Comhairle is a bit of a wagon isn't he? #Budget16 #IrishGoverment,
donalscannell,RT @declanganley: When per capita you're the 2nd most indebted nation on the planet & there's a election coming. Get the national credit c…,
QueenELVIS,priorities in this country are somehow lost on this government #budget16 people are dying  and are cold and hungry  https://t.co/4ida42mF3Y,
Trickstersworld,RT @dayvyg: "Who speaks of Syriza now?" asks Howlin openly revelling in the Troika's destruction of Greek society which his party cheered …,
CWKKfinegael,RT @IanDinan: #budget16 Leaflet  http://t.co/9M5JBoS2Yu,
LimerickFG,RT @FineGael: Noonan: I am also announcing an increase to the Home Carer Tax Credit of €190 to bring it up to €1000 per year. #Budget16,
LUCCKETI,RT @MaryLouMcDonald: #Budget16 #fglab leave families out leaving them to struggle. Clearly they’re not part of their re-election target au…,
gordon_mrm,Val Moran of @IMO_IRL briefing media after #budget16 http://t.co/EKuktMvKEF,
BridgeDan,RT @ThisisiRadio: 50 cent added to cigarettes #budget16 http://t.co/GwfklggVAu,
LimerickFG,RT @FineGael: Noonan: Reducing the 1.5% USC rate to 1%; reducing the 3.5% USC rate to 3%; reducing the 7% rate to 5.5%. #Budget16,
AlisterAA,while Lidl will pay the working wage of €11.50. Wage needs to catch up with the times!! #budget16,
emmadragon,RT @PMVTrust: Our statement on Budget 2016 - Government has failed to grasp nature of homeless emergency. http://t.co/DAICFN1kIT #budget16 …,
LimerickFG,RT @FineGael: Noonan: Entry threshold to USC will increase from €12012 to €13000 removing approx 42500 from scope of the charge entirel…,
LimerickFG,RT @FineGael: Noonan: Excise on a pack of 20 cigarettes is being increased by 50c incl VAT. This is the only tax increase in the Budget. #B…,
AndrewRalph7,Progressive and prudential budget that reflects and recognises the recent successes and the previous sacrifices. #budget16,
aoifemrtn,RT @sineadredmond: If I see the extension of the ECCE scheme reported as "free childcare" from 3-5.5 yrs one more time I will be done for m…,
ThatMichelleWan,RT @aoiph: #budget16 http://t.co/XShzjnoDbP,
FineGaelMayo,RT @EndaKennyTD: Top priority of this year’s budget is to secure the recovery while providing relief and better services for the Irish peo…,
oceanclub,RT @sineadredmond: If I see the extension of the ECCE scheme reported as "free childcare" from 3-5.5 yrs one more time I will be done for m…,
AlsoKevinKelly,RT @DCUfmNews: .@AnMailleach speaking to our host @AlsoKevinKelly about the election speculation surrounding #budget16,
LimerickFG,RT @FineGael: Noonan: We are on track to recover all jobs lost & will have more people working by the end of this decade than ever before. …,
KateMContreras,RT @ruairimckiernan: #budget16 should acknowledge young Ireland been hammered: 20% unemployment insecure work welfare cut rent crisis c…,
LimerickFG,RT @FineGael: Noonan: Growth of 4.3% forecast in 2016 taking account of figures endorsed by IFAC & full impact of today’s Budget package. #…,
Rachum,RT @thejournal_ie: Fathers to get two weeks of paid paternity leave from September 2016 #Budget16,
Pillar_Citizen,RT @caulmick: .@ClareDalyTD '700000 people are surviving on an income of less than € 13k' what does that say of our society? #dail #budget…,
UNITE_Union_IRE,Unite's @notesonthefront on @lstwrd points out all Social Protection recipients except pensioners will experience real cuts #budget16,
